"Index"	"date"	"asset"	"price"
326	"Oct 2013"	"ACFFX.Adjusted"	0
327	"Nov 2013"	"ACFFX.Adjusted"	-0.0136481003319808
328	"Dec 2013"	"ACFFX.Adjusted"	-0.000737735153080066
329	"Jan 2014"	"ACFFX.Adjusted"	-0.018074511250461
330	"Feb 2014"	"ACFFX.Adjusted"	0
331	"Mar 2014"	"ACFFX.Adjusted"	-0.00676156583629894
332	"Apr 2014"	"ACFFX.Adjusted"	0
333	"May 2014"	"ACFFX.Adjusted"	0
334	"Jun 2014"	"ACFFX.Adjusted"	0
335	"Jul 2014"	"ACFFX.Adjusted"	-0.0114362596703667
336	"Aug 2014"	"ACFFX.Adjusted"	-0.00100908173562064
337	"Sep 2014"	"ACFFX.Adjusted"	-0.0443995963673057
338	"Feb 2010"	"PCLIX.Adjusted"	NA
339	"Mar 2010"	"PCLIX.Adjusted"	NA
340	"Apr 2010"	"PCLIX.Adjusted"	NA
341	"May 2010"	"PCLIX.Adjusted"	NA
342	"Jun 2010"	"PCLIX.Adjusted"	NA
343	"Jul 2010"	"PCLIX.Adjusted"	0
344	"Aug 2010"	"PCLIX.Adjusted"	-0.0287356321839081
345	"Sep 2010"	"PCLIX.Adjusted"	0
346	"Oct 2010"	"PCLIX.Adjusted"	0
347	"Nov 2010"	"PCLIX.Adjusted"	0
348	"Dec 2010"	"PCLIX.Adjusted"	0
349	"Jan 2011"	"PCLIX.Adjusted"	0
350	"Feb 2011"	"PCLIX.Adjusted"	0
351	"Mar 2011"	"PCLIX.Adjusted"	0
352	"Apr 2011"	"PCLIX.Adjusted"	0
353	"May 2011"	"PCLIX.Adjusted"	-0.054530874097835
354	"Jun 2011"	"PCLIX.Adjusted"	-0.0890136327185246
355	"Jul 2011"	"PCLIX.Adjusted"	-0.0721732157177226
356	"Aug 2011"	"PCLIX.Adjusted"	-0.0946271050521252
357	"Sep 2011"	"PCLIX.Adjusted"	-0.214915797914996
358	"Oct 2011"	"PCLIX.Adjusted"	-0.150761828388132
359	"Nov 2011"	"PCLIX.Adjusted"	-0.158781074578989
360	"Dec 2011"	"PCLIX.Adjusted"	-0.178027265437049
361	"Jan 2012"	"PCLIX.Adjusted"	-0.145950280673617
362	"Feb 2012"	"PCLIX.Adjusted"	-0.101844426623898
363	"Mar 2012"	"PCLIX.Adjusted"	-0.125100240577386
364	"Apr 2012"	"PCLIX.Adjusted"	-0.133119486768244
365	"May 2012"	"PCLIX.Adjusted"	-0.226142742582197
366	"Jun 2012"	"PCLIX.Adjusted"	-0.219727345629511
367	"Jul 2012"	"PCLIX.Adjusted"	-0.181234963913392
368	"Aug 2012"	"PCLIX.Adjusted"	-0.129911788291901
369	"Sep 2012"	"PCLIX.Adjusted"	-0.119486768243785
370	"Oct 2012"	"PCLIX.Adjusted"	-0.154771451483561
371	"Nov 2012"	"PCLIX.Adjusted"	-0.131515637530072
372	"Dec 2012"	"PCLIX.Adjusted"	-0.135525260625502
373	"Jan 2013"	"PCLIX.Adjusted"	-0.0962309542902972
374	"Feb 2013"	"PCLIX.Adjusted"	-0.132317562149158
375	"Mar 2013"	"PCLIX.Adjusted"	-0.1242983159583
376	"Apr 2013"	"PCLIX.Adjusted"	-0.157979149959904
377	"May 2013"	"PCLIX.Adjusted"	-0.171611868484363
378	"Jun 2013"	"PCLIX.Adjusted"	-0.192461908580594
379	"Jul 2013"	"PCLIX.Adjusted"	-0.15878107457899
380	"Aug 2013"	"PCLIX.Adjusted"	-0.131515637530073
381	"Sep 2013"	"PCLIX.Adjusted"	-0.148356054530874
382	"Oct 2013"	"PCLIX.Adjusted"	-0.154771451483561
383	"Nov 2013"	"PCLIX.Adjusted"	-0.164394546912591
384	"Dec 2013"	"PCLIX.Adjusted"	-0.148356054530875
385	"Jan 2014"	"PCLIX.Adjusted"	-0.165998396150762
386	"Feb 2014"	"PCLIX.Adjusted"	-0.121090617481957
387	"Mar 2014"	"PCLIX.Adjusted"	-0.110665597433842
388	"Apr 2014"	"PCLIX.Adjusted"	-0.0970328789093829
389	"May 2014"	"PCLIX.Adjusted"	-0.0954290296712114
390	"Jun 2014"	"PCLIX.Adjusted"	-0.0713712910986372
391	"Jul 2014"	"PCLIX.Adjusted"	-0.113873295910185
392	"Aug 2014"	"PCLIX.Adjusted"	-0.1186848436247
393	"Sep 2014"	"PCLIX.Adjusted"	-0.157177225340818
394	"Feb 2010"	"VNQ.Adjusted"	NA
395	"Mar 2010"	"VNQ.Adjusted"	0
396	"Apr 2010"	"VNQ.Adjusted"	0
397	"May 2010"	"VNQ.Adjusted"	-0.0533751962323391
398	"Jun 2010"	"VNQ.Adjusted"	-0.102713612917695
399	"Jul 2010"	"VNQ.Adjusted"	-0.0165956492487105
400	"Aug 2010"	"VNQ.Adjusted"	-0.0291545189504376
401	"Sep 2010"	"VNQ.Adjusted"	0
402	"Oct 2010"	"VNQ.Adjusted"	0
403	"Nov 2010"	"VNQ.Adjusted"	-0.0185771585391598
404	"Dec 2010"	"VNQ.Adjusted"	0
405	"Jan 2011"	"VNQ.Adjusted"	0
406	"Feb 2011"	"VNQ.Adjusted"	0
407	"Mar 2011"	"VNQ.Adjusted"	-0.0161750713606088
408	"Apr 2011"	"VNQ.Adjusted"	0
409	"May 2011"	"VNQ.Adjusted"	0
410	"Jun 2011"	"VNQ.Adjusted"	-0.0330146130254374
411	"Jul 2011"	"VNQ.Adjusted"	-0.0178603644235974
412	"Aug 2011"	"VNQ.Adjusted"	-0.0730651271874436
413	"Sep 2011"	"VNQ.Adjusted"	-0.17355222803536
414	"Oct 2011"	"VNQ.Adjusted"	-0.0555655782067472
415	"Nov 2011"	"VNQ.Adjusted"	-0.0914667147753924
416	"Dec 2011"	"VNQ.Adjusted"	-0.0472668230200252
417	"Jan 2012"	"VNQ.Adjusted"	0
418	"Feb 2012"	"VNQ.Adjusted"	-0.0115699537201851
419	"Mar 2012"	"VNQ.Adjusted"	0
420	"Apr 2012"	"VNQ.Adjusted"	0
421	"May 2012"	"VNQ.Adjusted"	-0.0450990181394574
422	"Jun 2012"	"VNQ.Adjusted"	0
423	"Jul 2012"	"VNQ.Adjusted"	0
424	"Aug 2012"	"VNQ.Adjusted"	-0.000161917098445596
425	"Sep 2012"	"VNQ.Adjusted"	-0.0187823834196891
426	"Oct 2012"	"VNQ.Adjusted"	-0.027687823834197
427	"Nov 2012"	"VNQ.Adjusted"	-0.0302784974093263
428	"Dec 2012"	"VNQ.Adjusted"	0
429	"Jan 2013"	"VNQ.Adjusted"	0
430	"Feb 2013"	"VNQ.Adjusted"	0
431	"Mar 2013"	"VNQ.Adjusted"	0
432	"Apr 2013"	"VNQ.Adjusted"	0
433	"May 2013"	"VNQ.Adjusted"	-0.0597598436191008
434	"Jun 2013"	"VNQ.Adjusted"	-0.078469701200782
435	"Jul 2013"	"VNQ.Adjusted"	-0.0700921530298801
436	"Aug 2013"	"VNQ.Adjusted"	-0.13501815135437
437	"Sep 2013"	"VNQ.Adjusted"	-0.104998603741972
438	"Oct 2013"	"VNQ.Adjusted"	-0.0645071209159452
439	"Nov 2013"	"VNQ.Adjusted"	-0.11365540351857
440	"Dec 2013"	"VNQ.Adjusted"	-0.112678022898632
441	"Jan 2014"	"VNQ.Adjusted"	-0.0746998045238761
442	"Feb 2014"	"VNQ.Adjusted"	-0.0279251605696733
443	"Mar 2014"	"VNQ.Adjusted"	-0.0230382574699804
444	"Apr 2014"	"VNQ.Adjusted"	0
445	"May 2014"	"VNQ.Adjusted"	0
446	"Jun 2014"	"VNQ.Adjusted"	0
447	"Jul 2014"	"VNQ.Adjusted"	0
448	"Aug 2014"	"VNQ.Adjusted"	0
